"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/6828fe4b7a659985a694ee8f4f932b2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=773a9091&x-expires=1749628800&x-signature=G%2BSrBgBDXuG8KQYjDZoh8y2P68Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512268136692826898","1749086238","2025-06-05T01:17:18.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","TANGKAP PELAKU!!!🇲🇨🇲🇨🇲🇨","6984209863350010882","david773054570220","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c1bff3cca0e48f3f6ffdde02c570570~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=456d7df2&x-expires=1749628800&x-signature=46hqoKxJUYZVnQ5MGmwV1IsUrUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512477729007682312","1749135031","2025-06-05T14:50:31.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kan sd saksi","6970050116678861825","reni.agustiawan3","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5be433522bf4fd675feace10c267206~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a721ae11&x-expires=1749628800&x-signature=Okn7%2FuAgKQiAWombKSz37bOEwZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512598234164249351","1749163107","2025-06-05T22:38:27.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","gendang telinga sampe pecah di apain😭","6589894248472002565","intanhasanah8","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7323684093709778945~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aa56c58e&x-expires=1749628800&x-signature=y7stXOhMR6TRGn6D%2BPO5RVw5Ge0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512740646529565447","1749196248","2025-06-06T07:50:48.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Jadi dari 2024 ??? 😭😭😭","6734990838848259073","...........___________","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330647330557067271~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=32d8dbbd&x-expires=1749628800&x-signature=%2F1YpSm5yuyHQN7CFWAhuOd8KfxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513373532660499207","1749343605","2025-06-08T00:46:45.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas","6992165083350991898","lailisultan","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f3aec19b&x-expires=1749628800&x-signature=DNYUeETMODceRvIDGDrTf0MpuwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513554719224529684","1749385792","2025-06-08T12:29:52.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","proses hukum itunywadibuatmain2","7470457305177064465","puput.isti2","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a88ab75d29db52f1571f51e1853c401c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1f9eb0c5&x-expires=1749628800&x-signature=31iMDVfHu5XhODFoOE7DU2HWDDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512850153092006663","1749221743","2025-06-06T14:55:43.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","gunanya apa coba kegiatan itu 😭😭😭","7311359153418798085","mocimocio2","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/36db1982fa8e8c33c631e2f7e057ea4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c2071a3b&x-expires=1749628800&x-signature=ekSHBpFBOaZiebQ9Kox3CP%2FltMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7511883520416826130","1748996690","2025-06-04T00:24:50.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ksian anak anak bagaimana pihak pendidikan 😭😭😭","6822495586802123778","papi_kirana","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/422f4a52721fc6e38a2614135af9b22b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ec055efe&x-expires=1749628800&x-signature=Vh7eBkNLyjuPvhJOGkF9oeBQgqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512670745416450824","1749179971","2025-06-06T03:19:31.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","parahh bgt serius","6790250538011526146","anggri2297","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ed43c6092cd66f2a6ebc1f2e8ddfe3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f3bbc57e&x-expires=1749628800&x-signature=MvD%2FOtSxlbPXKgBrdkQW%2BHY4HKk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512472542486020872","1749133821","2025-06-05T14:30:21.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","2 kali di tolak unila","7246380946211488774","chalisaalmadea_","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a616b1e2ddb2dd797d86cd856a768874~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f04187f3&x-expires=1749628800&x-signature=Mowdq8YYdDQcbCGFQDNdhfDO9FY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512784471663264519","1749206452","2025-06-06T10:40:52.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","tolong usut Unila","7032993149858808834","kevinputra7510","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/80427ca3c4bfaf284b4a286134ebee65~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72ee7f37&x-expires=1749628800&x-signature=kZa8MBXWkN6xYMkN4JHx13xpRQU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512633983705367303","1749171415","2025-06-06T00:56:55.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","unila anjjj","6903185231072052225","redevil997","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1e1124a9e8485cbd7e263af3c40d74d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58d3a285&x-expires=1749628800&x-signature=pCKsPd1uOVI0t%2B72LNGv9%2FkQ5XA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512226032629121800","1749076440","2025-06-04T22:34:00.000Z",,,,,"3","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","#justiceforpratama","6916784445644112898","didit.poetra","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e9959241d08c176245be866793f52708~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eccc071e&x-expires=1749628800&x-signature=fGoKa6wt7N%2F7qhGYbOfxl24q32U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512217982338335506","1749074571","2025-06-04T22:02:51.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut terus itu","6965460496661447682","yetti.iskandar","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ee6dcdfd2f7e170d5dfdbace94ba4643~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1576821e&x-expires=1749628800&x-signature=CzEvUdmPdUHHiY6o8W5fU33Ul%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512273312568951559","1749087443","2025-06-05T01:37:23.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Unila lagi dan lagi","7217286776862524417","first30jz","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/95bcc629bccdac2da622f80a8321ffd2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8fd59804&x-expires=1749628800&x-signature=PM5uU3jYG17cShx%2BgGS9a02c6ZI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512516492597281543","1749144059","2025-06-05T17:20:59.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usutt tuntassss .....","6965135441704928257","sekarlangitblora","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b748ee92fd1415d0243c2818655f3ab4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b7e93c3&x-expires=1749628800&x-signature=5kHKajn8o4moetKlD7rrco4mDW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512249743378400018","1749081964","2025-06-05T00:06:04.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut smp tuntas , biar tdk ada lg korban2 kdpn nya 😭","7179621537078526978","fatmafitrianti7","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8557a18ce3f3fa0aea8768c2ee2c86e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0dedbcca&x-expires=1749628800&x-signature=Or2FgWZYebrDTdx9i3VA0PpUVNQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7513111634018321182","1749282676","2025-06-07T07:51:16.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","up","7250014191284241450","septya13579","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7336647685635735559~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbe7368b&x-expires=1749628800&x-signature=BQsfFRGT%2Bpm4%2BBzIaGrO42GTsSY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512313237501920020","1749096735","2025-06-05T04:12:15.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ditanya korinnya cari orang yg bisa🤔","6966946346001024002","cahyaadip2","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/72794b6650a7267ac6b5e24814c51367~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee827e3d&x-expires=1749628800&x-signature=OdyqR6AsWhzFAEVtvKBXpX%2F09lo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512324707052569351","1749099401","2025-06-05T04:56:41.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya Allah kasian banget kenapa takut melaporkan sdh begini baru lapor","6616055417645039621","rakumi1","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6857e8f47be10a1594ff13a33530957a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfcd9587&x-expires=1749628800&x-signature=xDujryW4NyGCUj5loHyt%2Brn3hWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512336470061908743","1749102142","2025-06-05T05:42:22.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","rektor dosen. punya banyak alasan karna gak mau d salahkan","6861497012647969793","mc_1.21","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ce66156189e1fc295b9db65b1e6c7bc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a27c2a94&x-expires=1749628800&x-signature=vETh1DSIpQswwj29yPEn77bu2M0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512368341483291399","1749109562","2025-06-05T07:46:02.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Apa masalahnya Bund ??","7260145783742612485","lenisumarni705","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9b09aabbef83dd12a5107109667c1b52~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14d022d6&x-expires=1749628800&x-signature=mcaiJ%2Fp1tU8CjDXkN%2Bt0NnzdLDU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512374227954189063","1749110933","2025-06-05T08:08:53.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya Allah berikan keadilan","6988755274454615042","adikaajaja","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d6886707629aeedb9f7b5336f69bee17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ee595a9&x-expires=1749628800&x-signature=TGGkkGuLbjp%2FSHKbKjIxJZzMOrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512441831063175953","1749126680","2025-06-05T12:31:20.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","meningal nya sama kayak ulang tahun ku ke 11 tahu","7062542169949979649","azzahra.fortuna","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b6e0989ab9be211edf59f1d024c5bf00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c086aaf1&x-expires=1749628800&x-signature=d68dXXEQSAB5%2FcWXZ7F1fkFD7cc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512646626809791240","1749174357","2025-06-06T01:45:57.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kawal sampai tuntas....!!!!","6995036190613275649","milaardi1992","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7225069003029512219~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f0c8045&x-expires=1749628800&x-signature=CrSQU5nS%2BVWLzUKstc6IZFddgMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512310185382609682","1749096024","2025-06-05T04:00:24.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","viralkan dan tetap bawa kejalur hukum👍👍👍","7082030541842875394","beautymoon95","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/82f7abcf297ed7c14036d374e9fac9c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=232921c8&x-expires=1749628800&x-signature=DeljFzWwMIGv4s5Fz7ylZruW0Nc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512325575916684039","1749099612","2025-06-05T05:00:12.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya ampun knp kok bs sampk gini","7123401917829170177","alur90","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7379899152907370497~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a52bb7d9&x-expires=1749628800&x-signature=Ws7BNdhdVfifPPk1kwo%2B7A%2FyqPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512288217648022280","1749090906","2025-06-05T02:35:06.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas biar gak ke biasa,an","7379898395932951558","melia.menel","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8929076f334bd1d287a737441d105a3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7557243d&x-expires=1749628800&x-signature=LRlzDuPcHIa0PyoDbjyimzctB%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512253430712304404","1749082824","2025-06-05T00:20:24.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","brarti banyak korbanya","7010005744461202434","sebujang_","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5de0879aedea800503d42f8e66a26601~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f10b4f8&x-expires=1749628800&x-signature=5MgdmrwZFZN14%2F4jIBFB2W3qMtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7513178704790700807","1749298241","2025-06-07T12:10:41.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","up up","7247456305878860805","faz24hours","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/02ebd553d7825999cd7b8f2abefdee05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=425cd4bd&x-expires=1749628800&x-signature=Mbr2LtgjOnvj2W0m8sPj76EZo2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512516859905393425","1749144148","2025-06-05T17:22:28.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Al Fatihah 🤲🤲🤲","7422487892150666245","kdinda.fi","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b19d908&x-expires=1749628800&x-signature=GG0nfKyOXdrvHwpx2CUHmJcMyVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512218443280040710","1749074668","2025-06-04T22:04:28.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Ya tuhaaaan…. Kesian bgt perlu di ajarkan anak lapor polisi","7182262648306172933","vancouverlite","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c564f7b35618a296805324d7fe0969ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d99bb49b&x-expires=1749628800&x-signature=QQnF4MaPSKE6LIIeup1H2YalPCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512459257876562696","1749130732","2025-06-05T13:38:52.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kasihan amat","7056054680018781186","endangkusmiati63","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c703755a808757118d7106d880e0b763~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e35ea856&x-expires=1749628800&x-signature=tAxbFwvOV8OGuZuN9U3Nb75%2BsRk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512561872533586706","1749154625","2025-06-05T20:17:05.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","yra🥺","7041190800562717698","juliatan123","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/5cb80ed58600be07ff830243fe6bc747~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db670538&x-expires=1749628800&x-signature=n4hbvfGc5qqgR9G9nQD75uFyVK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7514139094189212434","1749521849","2025-06-10T02:17:29.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","gak trima banget walaupun sy g kenal ...😭","7013208883393119234","aryatiyenni","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7260370251778785285~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a8d1294&x-expires=1749628800&x-signature=ljjkbwTGcpg6lMnrKK2B3hpAAD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512353311735939847","1749106063","2025-06-05T06:47:43.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","up","7260370083380954117","choir_expresskaranganyar","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/757bc79e933d850a3efd50574293a921~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7dc1283&x-expires=1749628800&x-signature=T86U0HWiLoVeaF1Mr2nDpmhYzYo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512447090828641042","1749127896","2025-06-05T12:51:36.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","semoga dapat keadilan","7401862225324180485","ftriyah05","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7320742558559125509~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1efb8c33&x-expires=1749628800&x-signature=BWrBDNxdJU%2BEV8IeEfsuQLe%2BRh8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512119765641921288","1749051687","2025-06-04T15:41:27.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","semoga Husnul khatimah Aamiin 😳😳 yaa Allah sedih lihat nya semoga segera ditangkap pelaku nya 🙏🙏","6624862571664211969","30861812513","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/232f54970b2bfd1d2e59a884c9c76e7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b69927ba&x-expires=1749628800&x-signature=3inLKw%2FLR7%2FzPfKxpzWWen4j9rM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512347711750324999","1749104765","2025-06-05T06:26:05.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut tuntas.","7323156790877946886","nur_3827","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bf86e201ea9f526ce1ab69245d57ed3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53568a7f&x-expires=1749628800&x-signature=qKDV2gZQ51iDz1lt5JCgXs9y94A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512237885031482113","1749079218","2025-06-04T23:20:18.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kawal sampe ada keadilan","7119462683342472219","androme76","https://www.tiktok.com/@kumparan/video/7511876403818712376"
